gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedMedia	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
127889134																										urn:catalog:BG:B:3249													2005-11-11																				BG	B			PreservedSpecimen				urn:catalog:BG:B:3249	3249		Kaalaas, B.																																	1898	7	19		Paa klippevægge i en kløft										Europe				Norway		SOGN OG FJORDANE	FLORA		Under Skaarkinn paa øen Hovden i Kinn, N. Bergenhus		100	100		0	0						61.61999	5.03928		37464																K																						Hassel, K.	2005-0-0												Herbertus stramineus								Plantae	Hepatophyta	Hepatopsida	Jungermanniales	Herbertaceae	Herbertus		stramineus									
127889133																										urn:catalog:BG:B:3248													2005-11-11																				BG	B			PreservedSpecimen				urn:catalog:BG:B:3248	3248		Nyman, E.																																	0	0	0								blandet med J. taxifolia				Europe				Norway		ROGALAND	GJESDAL		Ryfylke, Frafjord		0	0		0	0						58.82892	6.24369		29987																K																						Hassel, K.	2005-0-0												Herbertus stramineus								Plantae	Hepatophyta	Hepatopsida	Jungermanniales	Herbertaceae	Herbertus		stramineus									
127889132																										urn:catalog:BG:B:3247													2004-12-16																				BG	B			PreservedSpecimen				urn:catalog:BG:B:3247	3247		Jørgensen, E.																																	1920	8	14								"""var. alpina"""				Europe				Norway		SOGN OG FJORDANE	BREMANGER		Svælgen, ved veien til Riseseter		200	200		0	0						61.84046	5.16453		37759																K																						Hassel, K.	2005-0-0												Herbertus stramineus								Plantae	Hepatophyta	Hepatopsida	Jungermanniales	Herbertaceae	Herbertus		stramineus									
127889131																										urn:catalog:BG:B:3246													2005-11-11																				BG	B			PreservedSpecimen				urn:catalog:BG:B:3246	3246		Jørgensen, E.																																	1899	7	14		Mellem stenblokker i dalen						+ Bazzania tricrenata, Diplophyllum albicans				Europe				Norway		ROGALAND	GJESDAL		Forsand: Frafjord		0	0		0	0						58.82892	6.24369		29987																K																						Hassel, K.	2005-0-0												Herbertus stramineus								Plantae	Hepatophyta	Hepatopsida	Jungermanniales	Herbertaceae	Herbertus		stramineus									
127889130																										urn:catalog:BG:B:3245													2005-11-11																				BG	B			PreservedSpecimen				urn:catalog:BG:B:3245	3245		Nyman, E.																																	1890	8	17												Europe				Norway		ROGALAND	GJESDAL		[Ryfylke,] Frafjord		0	0		0	0						58.82892	6.24369		29987																K																						Hassel, K.	2005-0-0												Herbertus stramineus								Plantae	Hepatophyta	Hepatopsida	Jungermanniales	Herbertaceae	Herbertus		stramineus									
127889129																										urn:catalog:BG:B:3244													2005-11-11																				BG	B			PreservedSpecimen				urn:catalog:BG:B:3244	3244		Kaalaas, B.																																	1900	8	2		ad molibus micaceo-schistis imbre cataractæ perpetuo irroratis										Europe				Norway		SOGN OG FJORDANE	LUSTER		"In valle Mörkreisdalen, provinciæ Lyster in Sogn, ""Drivandefossen"""		300	300		0	0						61.52828	7.56571		41143																K																						Hassel, K.	2005-0-0												Herbertus stramineus								Plantae	Hepatophyta	Hepatopsida	Jungermanniales	Herbertaceae	Herbertus		stramineus									
127889128																										urn:catalog:BG:B:3243													2005-11-11																				BG	B			PreservedSpecimen				urn:catalog:BG:B:3243	3243		Jørgensen, E.																																	1920	8	12		Paa berg										Europe				Norway		SOGN OG FJORDANE	BREMANGER		Svelgen, ovenfor Rise		50	150		0	0						61.84046	5.16453		37759																K																						Hassel, K.	2005-0-0												Herbertus stramineus								Plantae	Hepatophyta	Hepatopsida	Jungermanniales	Herbertaceae	Herbertus		stramineus									
127889127																										urn:catalog:BG:B:3242													2005-11-11																				BG	B			PreservedSpecimen				urn:catalog:BG:B:3242	3242		Kaalaas, B.																																	1898	7	19		Paa fjeldvægge										Europe				Norway		SOGN OG FJORDANE	FLORA		paa øen Hovden i Kinn, N. Bergenhus		100	100		0	0						61.61999	5.03928		37464																K																						Hassel, K.	2005-0-0												Herbertus stramineus								Plantae	Hepatophyta	Hepatopsida	Jungermanniales	Herbertaceae	Herbertus		stramineus									
127889126																										urn:catalog:BG:B:3241													2005-11-11																				BG	B			PreservedSpecimen				urn:catalog:BG:B:3241	3241		Kaalaas, B.																																	1900	8	2		Paa klippestykker af glinsende skifer vædede af fossens støvregn										Europe				Norway		SOGN OG FJORDANE	LUSTER		"ved ""Drivandefossen"" i Mørkreisdalen i Lyster, Sogn"		300	300		0	0						61.52828	7.56571		41143																K																						Hassel, K.	2005-0-0												Herbertus stramineus								Plantae	Hepatophyta	Hepatopsida	Jungermanniales	Herbertaceae	Herbertus		stramineus									
127889125																										urn:catalog:BG:B:3240													2005-11-11																				BG	B			PreservedSpecimen				urn:catalog:BG:B:3240	3240		Jørgensen, E.																																	1922	7	26												Europe				Norway		SOGN OG FJORDANE	BREMANGER		Davik: Åsskårfossen i Ålfoten		0	0		0	0						61.84046	5.16453		37759																K																						Hassel, K.	2005-0-0												Herbertus stramineus								Plantae	Hepatophyta	Hepatopsida	Jungermanniales	Herbertaceae	Herbertus		stramineus									
127889123																										urn:catalog:BG:B:3239													2005-11-11																				BG	B			PreservedSpecimen				urn:catalog:BG:B:3239	3239		Kaalaas, B.																																	1900	8	13		Paa skyggefulde fugtige klipper										Europe				Norway		ROGALAND	GJESDAL		Frafjord i Høgsfjord, Ryfylke, paa dalens sydside		20	30		0	0						58.82892	6.24369		29987																K																						Hassel, K.	2005-0-0												Herbertus stramineus								Plantae	Hepatophyta	Hepatopsida	Jungermanniales	Herbertaceae	Herbertus		stramineus									
127889122																										urn:catalog:BG:B:3238													2005-11-11																				BG	B			PreservedSpecimen				urn:catalog:BG:B:3238	3238		Kaalaas, B.																																	1900	8	14		Paa skyggefulde mosgrodde klipper										Europe				Norway		ROGALAND	GJESDAL		Frafjord i Høgsfjord, Ryfylke		200	200		0	0						58.82892	6.24369		29987																K																						Hassel, K.	2005-0-0												Herbertus stramineus								Plantae	Hepatophyta	Hepatopsida	Jungermanniales	Herbertaceae	Herbertus		stramineus									
127889121																										urn:catalog:BG:B:3237													2005-11-11																				BG	B			PreservedSpecimen				urn:catalog:BG:B:3237	3237		Jørgensen, E.																																	1920	8	13								+ Bazzania triangularis, Scapania ornithopodioides				Europe				Norway		SOGN OG FJORDANE	BREMANGER		Svælgen, indenfor Risevann, ved fossen under Kjeipen		0	0		0	0						61.84046	5.16453		37759																K																						Hassel, K.	2005-0-0												Herbertus stramineus								Plantae	Hepatophyta	Hepatopsida	Jungermanniales	Herbertaceae	Herbertus		stramineus									
127889120																										urn:catalog:BG:B:3236													2005-11-11																				BG	B			PreservedSpecimen				urn:catalog:BG:B:3236	3236		Kaalaas, B.																																	1900	8	2		ad molibus micaceo-schistis imbre cataractæ perpetuo irroratis										Europe				Norway		SOGN OG FJORDANE	LUSTER		In valle Mörkreisdalen, provinciæ Lyster, Sogn, Drivandefossen		300	300		0	0						61.52828	7.56571		41143																K																						Hassel, K.	2005-0-0												Herbertus stramineus								Plantae	Hepatophyta	Hepatopsida	Jungermanniales	Herbertaceae	Herbertus		stramineus									
127889119																										urn:catalog:BG:B:3235													2005-11-11																				BG	B			PreservedSpecimen				urn:catalog:BG:B:3235	3235		Jørgensen, E.																																	1903	7	16								+ Lophozia quinquedentata, Sphenolobus minutus  m.m.				Europe				Norway		SOGN OG FJORDANE	GULEN		Gulbrystet		0	0		0	0						60.96083	5.11411		30340																K																						Hassel, K.	2005-0-0												Herbertus stramineus								Plantae	Hepatophyta	Hepatopsida	Jungermanniales	Herbertaceae	Herbertus		stramineus									
127889118																										urn:catalog:BG:B:3234													2005-11-11																				BG	B			PreservedSpecimen				urn:catalog:BG:B:3234	3234		Kaalaas, B.																																	1900	8	2		Paa klippestykker af skifer i fossens støvregn										Europe				Norway		SOGN OG FJORDANE	LUSTER		"ved ""Drivandefossen"" i Mørkreisdalen i Lyster, Sogn"		300	300		0	0						61.52828	7.56571		41143																K																						Hassel, K.	2005-0-0												Herbertus stramineus								Plantae	Hepatophyta	Hepatopsida	Jungermanniales	Herbertaceae	Herbertus		stramineus									
127889117																										urn:catalog:BG:B:3233													2005-11-11																				BG	B			PreservedSpecimen				urn:catalog:BG:B:3233	3233		Kaalaas, B.																																	1900	8	2		Paa klippestykker af skifer i fossens støvregn										Europe				Norway		SOGN OG FJORDANE	LUSTER		"ved ""Drivandefossen"" i Mørkreisdalen i Lyster, Sogn"		300	300		0	0						61.52828	7.56571		41143																K																						Hassel, K.	2005-0-0												Herbertus stramineus								Plantae	Hepatophyta	Hepatopsida	Jungermanniales	Herbertaceae	Herbertus		stramineus									
127889116																										urn:catalog:BG:B:3232													2005-11-11																				BG	B			PreservedSpecimen				urn:catalog:BG:B:3232	3232		Størmer, Per																																	1943	8	7		På kampestein i lien						Ny for Hordaland 1943				Europe				Norway		HORDALAND	KVINNHERAD		Håland, sørvest for gården		0	0		0	0						59.94976	6.01605		38601																K																						Hassel, K.	2005-0-0												Herbertus stramineus								Plantae	Hepatophyta	Hepatopsida	Jungermanniales	Herbertaceae	Herbertus		stramineus									
127889115																										urn:catalog:BG:B:3231													2005-11-11																				BG	B			PreservedSpecimen				urn:catalog:BG:B:3231	3231		Jørgensen, E.																																	1901	7	28												Europe				Norway		SOGN OG FJORDANE	GULEN		Mulefjeld v. Kjelkenes		0	0		0	0						60.96083	5.11411		30340																K																						Hassel, K.	2005-0-0												Herbertus stramineus								Plantae	Hepatophyta	Hepatopsida	Jungermanniales	Herbertaceae	Herbertus		stramineus									
127889114																										urn:catalog:BG:B:3230													2005-11-11																				BG	B			PreservedSpecimen				urn:catalog:BG:B:3230	3230		Kaalaas, B.																																	1900	8	14		Paa mosgroede klipper										Europe				Norway		ROGALAND	GJESDAL		Frafjord i Høgsfjord, Ryfylke		200	200		0	0						58.82892	6.24369		29987																K																						Hassel, K.	2005-0-0												Herbertus stramineus								Plantae	Hepatophyta	Hepatopsida	Jungermanniales	Herbertaceae	Herbertus		stramineus									
127889112																										urn:catalog:BG:B:3229													2005-11-11																				BG	B			PreservedSpecimen				urn:catalog:BG:B:3229	3229	1267 dupl.	Blom, Hans H.																																	1979	5	29		I fosserøyksamfunn										Europe				Norway		SOGN OG FJORDANE	LUSTER		Mørkrisdalen, ved Drivandefossen		280	280		0	0						61.52828	7.56571		41143																K																						Hassel, K.	2005-0-0												Herbertus stramineus								Plantae	Hepatophyta	Hepatopsida	Jungermanniales	Herbertaceae	Herbertus		stramineus									
127880791																										urn:catalog:BG:B:7973													2005-01-26																				BG	B			PreservedSpecimen				urn:catalog:BG:B:7973	7973		Kaalaas, B.																																	1892	8	4		Paa fjeldets nordside, mangesteds										Europe				Norway		MØRE OG ROMSDAL	ØRSTA		Sandhornet i Ørsten, Söndmöre		450	600		0	0						62.21485	6.35549		23302																K																						Vána, J.	1985-0-0												Anastrophyllum donnianum								Plantae	Hepatophyta	Hepatopsida	Jungermanniales	Jungermanniaceae	Anastrophyllum		donnianum									
127880790																										urn:catalog:BG:B:7972													2005-01-26																				BG	B			PreservedSpecimen				urn:catalog:BG:B:7972	7972		Kaalaas, B.																																	1892	8	4		Paa fjeldets nordside, mangesteds										Europe				Norway		MØRE OG ROMSDAL	ØRSTA		Sandhornet i Ørsten, Söndmöre		450	600		0	0						62.21485	6.35549		23302																K																						Vána, J.	1985-0-0												Anastrophyllum donnianum								Plantae	Hepatophyta	Hepatopsida	Jungermanniales	Jungermanniaceae	Anastrophyllum		donnianum									
127880789																										urn:catalog:BG:B:7971													2005-01-26																				BG	B			PreservedSpecimen				urn:catalog:BG:B:7971	7971		Storaker, P.																																	1923	4	11												Europe				Norway		SOGN OG FJORDANE	HYLLESTAD		"Lihesthalvøen, rett op for ""Buskesteinen"" (Lihestens nordre øvre rand)"		310	310		0	0						61.16472	5.20639		17528																K																						Vána, J.	1985-0-0												Anastrophyllum donnianum								Plantae	Hepatophyta	Hepatopsida	Jungermanniales	Jungermanniaceae	Anastrophyllum		donnianum									
127880788																										urn:catalog:BG:B:7970													2005-01-26																				BG	B			PreservedSpecimen				urn:catalog:BG:B:7970	7970		Storaker, P.																																	1923	4	11								+ Scapania plan., Pleurozia purpurea				Europe				Norway		SOGN OG FJORDANE	HYLLESTAD		øverste eand av Lihestens (himmelbrynet) nordskråning ret op for Buskesteinen		320	320		0	0						61.16472	5.20639		17528																K																						Vána, J.	1985-0-0												Anastrophyllum donnianum								Plantae	Hepatophyta	Hepatopsida	Jungermanniales	Jungermanniaceae	Anastrophyllum		donnianum									
127880787																										urn:catalog:BG:B:7969													2005-01-26																				BG	B			PreservedSpecimen				urn:catalog:BG:B:7969	7969		Storaker, P.																																	1922	7	6								+ Scapania ornithopodioides, Pleurozia purpurea				Europe				Norway		SOGN OG FJORDANE	HYLLESTAD		Lihesthalvøen, i nordvest		0	0		0	0						61.16472	5.20639		17528																K																						Vána, J.	1985-0-0												Anastrophyllum donnianum								Plantae	Hepatophyta	Hepatopsida	Jungermanniales	Jungermanniaceae	Anastrophyllum		donnianum									
